city,state_id,lat,lng,zips
Caney,OK,34.2357,-96.2173,74533
Blue Mountain,AR,35.1311,-93.7162,72826 72943
Sparta,OH,40.3943,-82.6996,43350
Burns City,IN,38.8203,-86.8926,47553
Hunter,OK,36.564,-97.6625,74640
Commiskey,IN,38.8595,-85.6455,47227
Aubrey,AR,34.7197,-90.8975,72360 72311
Blairsburg,IA,42.4784,-93.6428,50034
Melvin,MI,43.1864,-82.8617,48454
Bryceland,LA,32.4485,-92.9924,71028
North Buena Vista,IA,42.6778,-90.958,52066 52053
Five Points,AL,33.0173,-85.3516,36855
New Baltimore,PA,39.9835,-78.7723,15530 15553
Skelp,PA,40.6184,-78.2618,16686 16601
Galesburg,KS,37.4721,-95.3563,66740
Volin,SD,42.9586,-97.1812,57072
Duneland Beach,IN,41.7562,-86.8334,46360
Liberty Mills,IN,41.0337,-85.7358,46946 46962
Elsie,NE,40.8472,-101.3893,69134
Gough,GA,33.088,-82.2286,30816
Metcalf,IL,39.8004,-87.8078,61940
Westpoint,TN,35.1349,-87.5377,38486
Brandsville,MO,36.6507,-91.6963,65688 65775
Camp Three,MT,46.4534,-108.5741,59072
McCord Bend,MO,36.7875,-93.5034,65656
Rainsburg,PA,39.8956,-78.5174,15522
Cataract,WI,44.0867,-90.8383,54656
Lexa,AR,34.5983,-90.7519,72355
Port Murray,NJ,40.7915,-74.924,7865
Delaware,IA,42.4718,-91.3391,52223 52036
Meriden,IA,42.7946,-95.6341,51037
Longville,MN,46.9877,-94.212,56655
Burlington,OK,36.9001,-98.4235,73722
Odessa,NE,40.6991,-99.2544,68845 68861
New Castle,VA,37.5013,-80.1119,24127
Mockingbird Valley,KY,38.2701,-85.6815,40207
Seibert,CO,39.298,-102.8695,80834
Rackerby,CA,39.4261,-121.3542,95914
Bergland,MI,46.5913,-89.5754,49947 49910
Wentworth,SD,43.997,-96.9645,57075
Big Lagoon,CA,41.1593,-124.1301,95570
Cecil,OH,41.219,-84.6017,45821
Burrows,IN,40.677,-86.5093,46923
Etowah,OK,35.129,-97.1641,73051 73068
Alicia,AR,35.8929,-91.0835,72410
Porcupine,ND,46.2218,-101.0999,58568
Cape May Point,NJ,38.9372,-74.9651,8212
Plum,TX,29.9324,-96.9812,78963 78945 78952
Morristown,AZ,33.8549,-112.6135,85342
Boyers,PA,41.1084,-79.8989,16040 16020 16016
Geneva,PA,41.562,-80.2261,16316
Biscay,MN,44.8263,-94.2742,55336
Grand View,WI,46.368,-91.1036,54839
Hamorton,PA,39.8679,-75.6517,19348 19317
Daisy,AR,34.2349,-93.7405,71950
South Greenfield,MO,37.3761,-93.841,65752
Glenville,NC,35.1718,-83.1273,28736
Willington,SC,33.9687,-82.4576,29840 29835
Bridgeton,IN,39.645,-87.1775,47874 47836
Halfway,MO,37.6189,-93.2387,65663
Norene,TN,36.0541,-86.2382,37090 37184
Bascom,FL,30.9278,-85.1181,32423
Waterville,IA,43.2077,-91.2966,52170
Pittsburg,OK,34.7116,-95.8502,74560
Malden,IN,41.3762,-87.027,46383
Water Valley,KY,36.5687,-88.8101,42085
Lorraine,KS,38.569,-98.3174,67459
Bloomingdale,OH,40.3424,-80.8175,43910
Smithland,IA,42.2288,-95.9315,51056
Chapin,IA,42.8353,-93.222,50427 50475
Gann,OH,40.4692,-82.1913,43006
East Fairview,ND,47.8554,-104.0375,59221
Arion,IA,41.9478,-95.4624,51528 51520
Coxton,KY,36.8581,-83.2681,40831
Woodbine,KS,38.7956,-96.9594,67492
Rhodell,WV,37.6094,-81.3049,25915
Oak Hills,IA,40.7586,-91.1463,52601
Millersburg,MI,45.3344,-84.0601,49759
Girard,GA,33.04,-81.7122,30426
Humphreys,MO,40.1252,-93.3196,64646
Dorchester,NJ,39.2711,-74.9729,08327 08316
Lynch,NE,42.8312,-98.4668,68746
Pleasant Valley Colony,MT,47.3379,-111.0449,59412
New Cambria,MO,39.7765,-92.7515,63558
Oneida,KS,39.8668,-95.9398,66538 66522
Scott,IN,41.7337,-85.5569,46565
Hunterstown,PA,39.8825,-77.1568,17325
Londonderry,VT,43.2278,-72.8083,5148
Big Falls,MN,48.1794,-93.8092,56627
Hortense,GA,31.3327,-81.9517,31543
St. Joe,AR,36.029,-92.8078,72675
Huson,MT,47.0325,-114.34,59846
Manor,GA,31.1044,-82.5665,31550
Long Island,KS,39.9462,-99.534,67647
Forestville,MI,43.6599,-82.6126,48434
Dover,MO,39.1942,-93.6896,64022
Bearden,OK,35.3569,-96.3851,74859
Crane,OR,43.4179,-118.5875,97732 97720
Bern,KS,39.9612,-95.9713,66408
Stanley,LA,31.9608,-93.8995,71032 71052 71049
Aten,NE,42.8368,-97.4409,68730
Harveyville,KS,38.7896,-95.9624,66431
Big Foot Prairie,WI,42.4956,-88.5983,53184
St. Paul,AR,35.8246,-93.7641,72760
Eldred,NY,41.5268,-74.8788,12732
Teterboro,NJ,40.858,-74.0594,07608 07699
Osterdock,IA,42.7313,-91.1586,52052 52035
Ormsby,MN,43.8503,-94.6986,56162
Cascadia,OR,44.393,-122.5027,97345
Mountville,SC,34.3664,-81.9758,29370
Weldon,AR,35.4479,-91.2315,72112
Centerton,IN,39.515,-86.395,46151
Mount Eaton,OH,40.6948,-81.7021,44659
Mount Erie,IL,38.5146,-88.2325,62446
Strasburg,MO,38.7598,-94.1649,64080 64090
Leadore,ID,44.6802,-113.3592,83464
Kimbolton,OH,40.1507,-81.5758,43749
Radley,KS,37.4851,-94.7617,66762 66743
Church Creek,MD,38.5036,-76.1531,21622
La Clede,IL,38.8806,-88.7128,62838 62426
Elderon,WI,44.7843,-89.248,54427 54499 54429
Utica,KS,38.6427,-100.1698,67584
Kilgore,NE,42.9391,-100.9573,69216
Bramwell,WV,37.327,-81.313,24715 24724
Camden,MO,39.1991,-94.0234,64017
Minnesota City,MN,44.0923,-91.75,55959
Bennett Springs,MO,37.7255,-92.8534,65536
Barrytown,NY,42.0001,-73.9259,12507
Midland,SD,44.0711,-101.1554,57552
Pyatt,AR,36.2509,-92.8443,72672
De Smet,ID,47.141,-116.9113,83824
St. Donatus,IA,42.3624,-90.5422,52071
Fredonia,AR,34.8194,-91.4101,72017
Burkittsville,MD,39.3923,-77.6275,21755 21718
Amenia,ND,47.0065,-97.2241,58004
Chatham,MI,46.3441,-86.9313,49816
Edgewater Park,OK,34.8247,-98.3752,73006
Loomis,WA,48.8234,-119.6397,98827
Dargan,MD,39.3766,-77.7341,21782
Valley,WA,48.173,-117.7244,99181
Bayfront,WI,46.6235,-90.7898,54806
Arroyo Hondo,NM,35.6103,-105.945,87508
Floyd,NM,34.2288,-103.5526,88130 88118
Hurontown,MI,47.1091,-88.5737,49931
Qui-nai-elt Village,WA,47.2502,-124.1902,98587
Rexford,MT,48.8998,-115.1714,59930
Bodega,CA,38.3488,-122.9711,95465 94922 94972
Meadows of Dan,VA,36.7386,-80.3973,24120
Forksville,PA,41.4896,-76.6028,18616
Truxton,AZ,35.487,-113.5607,86434
Stone Bluff,IN,40.17,-87.2528,47987
Camargo,OK,36.0179,-99.2885,73835
Hills and Dales,KY,38.3005,-85.6249,40241
Bishop Hill,IL,41.1998,-90.1175,61419
Raritan,IL,40.6958,-90.8251,61471
Burtons Bridge,IL,42.2781,-88.2305,60014 60012 60050
Lavina,MT,46.295,-108.9388,59046
North Washington,IA,43.1171,-92.4151,50659
Big Falls,WI,44.6175,-89.0166,54486 54926
Martha,OK,34.7262,-99.3867,73556
Montgomery Creek,CA,40.8415,-121.9215,96065 96084
Blyn,WA,48.0131,-122.9897,98382
Westervelt,IL,39.4792,-88.8612,62565
Bunola,PA,40.2373,-79.9506,15020
Vowinckel,PA,41.4108,-79.2286,16260
Ranger,GA,34.5013,-84.7111,30734 30139
Old River,CA,35.2671,-119.1055,93311
Webster,IA,41.4385,-92.1717,52355
Hammond,MN,44.2226,-92.3743,55991
Palmer,IA,42.6301,-94.5985,50571
Bienville,LA,32.3618,-92.9788,71008
Lawrence Creek,OK,36.0838,-96.4267,74044
San Lucas,CA,36.1283,-121.0218,93954
Matthews,GA,33.2176,-82.3079,30818 30833
Sand Coulee,MT,47.4024,-111.1726,59472
Hepzibah,WV,39.3309,-80.3341,26369
Summit,OR,44.6363,-123.5769,97326
Charlottsville,PA,40.6457,-78.2753,16686
La Feria North,TX,26.1778,-97.8232,78559
Fruitdale,SD,44.6692,-103.6955,57717
Petersville,IN,39.2245,-85.82,47203
Sabattus,ME,44.121,-70.107,4280
Bromide,OK,34.4183,-96.4948,74530
Winesburg,OH,40.6175,-81.6948,44624 44690
Sharon,KS,37.2498,-98.4177,67138
Goff,KS,39.6641,-95.9317,66428
Payneway,AR,35.5457,-90.5123,72472
Cusick,WA,48.3333,-117.2944,99119 99180
Atlanta,NE,40.3684,-99.4732,68923
Robbins,TN,36.3536,-84.5839,37852
Farrell,MS,34.2617,-90.675,38614
Tracy,MT,47.4102,-111.1537,59472
Soldier,IA,41.9844,-95.7805,51572
Brooks,MN,47.8165,-96.0036,56715
Mineral,CA,40.3755,-121.5694,96063 96061
Eldridge,AL,33.922,-87.6202,35554
Independence,MS,34.7078,-89.8075,38618
Milton,NC,36.5372,-79.2081,27305
Locustdale,PA,40.7784,-76.3736,17945
Martell,NE,40.6389,-96.7589,68404
Clarks Hill,SC,33.6582,-82.166,29821
Nuremberg,PA,40.9378,-76.1685,18241 17985
Bear Grass,NC,35.7664,-77.129,27892
Carson Valley,PA,40.4492,-78.4486,16635
Vernonburg,GA,31.9637,-81.1259,31419
Lillie,LA,32.9221,-92.6614,71256
Dover,IL,41.434,-89.3961,61323 61356
Stark City,MO,36.8629,-94.1863,64866
Gattman,MS,33.8848,-88.2367,38844 39740
Benjamin Perez,TX,26.406,-98.8997,78582
Alden,MI,44.8792,-85.2729,49612
Dixie,WA,46.1399,-118.1521,99361 99329
Bluewater Village,NM,35.2464,-107.9676,87005
Madison,MD,38.5163,-76.2182,21648 21677
Francestown,NH,42.9895,-71.8141,3043
Purty Rock,NM,35.4903,-108.8954,87319
Othello,NJ,39.4114,-75.3426,8323
Henderson,MD,39.075,-75.766,21640 21649
Woodland,MS,33.7797,-89.0507,39776
Borup,MN,47.1803,-96.5058,56519
Webster,IN,39.9034,-84.9452,47392 47374
Oklaunion,TX,34.1294,-99.1443,76373
Marietta,IL,40.4995,-90.3931,61459
Papineau,IL,40.9678,-87.7163,60956
Hallett,OK,36.2319,-96.5679,74038 74034
Neosho Falls,KS,38.0058,-95.5556,66758
Cowlington,OK,35.3105,-94.7878,74941
Pine Creek,MT,45.5078,-110.5724,59047
Idaville,OR,45.5098,-123.8633,97141
Beverly,KS,39.0138,-97.9755,67423
Freedom,OK,36.768,-99.1126,73842
Cumminsville,NY,42.5706,-77.7189,14437
Herron,MT,48.5341,-109.7718,59501
New Centerville,PA,39.9422,-79.1916,15557
Pilot Mound,IA,42.1593,-94.0183,50223
Winstonville,MS,33.9123,-90.7528,38762 38781
La Tour,MO,38.6348,-94.1017,64747
Birmingham,OH,41.3302,-82.3617,44889 44816
Symerton,IL,41.3256,-88.053,60481
Todd Mission,TX,30.2613,-95.8298,77363
Hemlock,IN,40.42,-86.0414,46902 46937
Vickery,OH,41.3769,-82.9415,43464
Bear Lake,PA,41.9934,-79.5014,16402
Campo Seco,CA,38.2271,-120.8533,95226 95225
Churchville,VA,38.2247,-79.1619,24421
Briartown,OK,35.2974,-95.2386,74455
Kingston,IL,39.8198,-91.0274,62347
Stonewall,NC,35.1371,-76.7406,28515 28556 28583
Cordova,NE,40.7164,-97.3516,68359 68330
Pitkin,CO,38.6089,-106.5144,81241
Dickens,IA,43.1338,-95.0222,51333
Tacoma,VA,36.9356,-82.5323,24230
Ferrer Comunidad,PR,18.4054,-67.0671,676
Mount Hope,OH,40.6241,-81.7766,44654 44660
Knife River,MN,46.9495,-91.7837,55609
Mentor,MN,47.6966,-96.144,56736
Buffalo Gap,SD,43.4921,-103.3154,57722
Paden,MS,34.6603,-88.2606,38873
Crystal Bay,NV,39.2314,-120.0019,89451 89402
Turin,IA,42.0208,-95.9662,51040
Goree,TX,33.468,-99.5236,76363
Acacia Villas,FL,26.6457,-80.1104,33415 33406
Sylvester,WV,38.008,-81.5623,25193
Coates,MN,44.7151,-93.0321,55068
Larkspur,CO,39.2319,-104.8924,80118
Eagle Lake,IL,41.3702,-87.5552,60401
Old Hundred,NC,34.8246,-79.5922,28351
Emington,IL,40.9693,-88.3578,60934
Rancho Banquete,TX,27.8093,-97.8455,78380
Union,NH,43.4912,-71.0231,3887
Phillips,OK,34.5043,-96.2232,74538
Mount Vision,NY,42.583,-75.0518,13810
Dewy Rose,GA,34.1681,-82.9395,30634
Fredericksburg,PA,40.3103,-78.2862,16662
Fort Apache,AZ,33.7907,-109.9873,85926
Westwood,IA,40.965,-91.6266,52641
Memphis,NE,41.0946,-96.4332,68042
Fluvanna,TX,32.8833,-101.1415,79517
Lumberton,NM,36.9328,-106.9352,87528
Amsterdam,MT,45.7462,-111.3301,59741
Nardin,OK,36.8041,-97.4499,74646
Bledsoe,TX,33.6182,-103.0181,79314
Loma Vista,TX,26.4169,-98.9814,78584
Ridgeville,AL,34.0569,-86.1029,35954
O'Brien,TX,33.3802,-99.8438,79539
Sanford,TX,35.7026,-101.5319,79078
Shiloh,TN,35.1104,-88.3638,38376
Tajique,NM,34.7601,-106.301,87061 87016
Rosendale,MO,40.0408,-94.8233,64483
Concord,AR,35.6623,-91.8507,72523
Buchanan,ND,47.0626,-98.829,58420
Hanover,WI,42.6389,-89.1712,53576 53548
Cosby,MO,39.8639,-94.6798,64436
Rantoul,KS,38.5483,-95.1011,66079
Archer,IA,43.115,-95.7442,51231
Ridott,IL,42.2967,-89.4771,61067
Hunnewell,MO,39.6679,-91.8588,63443
Morgan City,MS,33.3787,-90.3461,38946
Wheeler,IL,39.043,-88.3188,62479
Sardinia,IN,39.1539,-85.6311,47283
Slaterville Springs,NY,42.3953,-76.3452,14881 14817
Folsomville,IN,38.1292,-87.1642,47601 47637
Peoria,OR,44.4508,-123.2043,97348 97377
Rockholds,KY,36.8308,-84.1131,40759
Holladay,TN,35.872,-88.1449,38341
Ekron,KY,37.9303,-86.1764,40117
Fairview,WY,42.6871,-110.9866,83110 83119
Bridgewater,CT,41.5347,-73.3646,6752
Antioch,IN,40.2273,-86.5056,46041
East Sharpsburg,PA,40.3346,-78.3721,16673
Skene,MS,33.704,-90.7974,38730
Little Sioux,IA,41.8082,-96.0272,51545
Barnett,MO,38.3775,-92.6746,65011
Adrian,TX,35.2741,-102.6672,79001
Lequire,OK,35.1098,-95.1065,74943 74944
Portal,ND,48.9947,-102.5479,58772
Jonesville,IN,39.0599,-85.8878,47247
Booth,WV,39.5976,-80.0191,26501
Donnellson,IL,39.0306,-89.4757,62019
Old Agency,MT,47.3226,-114.2987,59831
Roe,AR,34.6311,-91.3861,72134
Paige,TX,30.2138,-97.1211,78659
Millersburg,IA,41.5733,-92.1592,52308
Palermo,ND,48.338,-102.2297,58769
Murtaugh,ID,42.4918,-114.1625,83344
Blomkest,MN,44.9428,-95.0235,56216
McLeod,ND,46.3887,-97.2987,58057
Washington,CA,39.3591,-120.7905,95959 95986
Kipp,KS,38.785,-97.4568,67401
Virginia City,MT,45.2962,-111.9369,59755
Borrego Pass,NM,35.5664,-108.0165,87323 87045
Graham,MO,40.2013,-95.0404,64455
Johnson Village,CO,38.812,-106.1071,81211
Renfrew,PA,40.8067,-79.9648,16053
Roy,MT,47.3343,-108.96,59471
North Johns,AL,33.3677,-87.1008,35006
Linden,NC,35.2546,-78.7484,28356
Clyde,NJ,40.4874,-74.5132,8873
Fowlerton,TX,28.4608,-98.8114,78021
Eareckson Station,AK,52.7213,174.111,
Corunna,IN,41.4359,-85.144,46730
Juliette,GA,33.1109,-83.8094,31046
Wallingford,IA,43.3203,-94.7922,51365
Long Hollow,SD,45.6823,-97.1611,57262
Clare,IA,42.5874,-94.3444,50524
Wingate,TX,32.0455,-100.104,79566
Cantwell,AK,63.379,-148.8158,99729
Walthall,MS,33.6069,-89.2787,39771
Conasauga,TN,35.0052,-84.7276,37362 37316
Mercer,TN,35.4745,-89.0394,38392
Upper Stewartsville,NJ,40.7048,-75.1205,8886
Tingley,IA,40.8527,-94.1958,50863
Kelleys Island,OH,41.6034,-82.7027,43438
Taunton,MN,44.5942,-96.063,56291
Frankfort,SD,44.8777,-98.3092,57440
Conde,SD,45.1573,-98.0955,57434
Floris,IA,40.8645,-92.3326,52560
Miller,NE,40.9276,-99.3901,68858
McClave,CO,38.1315,-102.8504,81057
Sturgis,MS,33.3452,-89.0458,39769
Panther Burn,MS,33.0659,-90.8726,38765
Amsterdam,MO,38.3493,-94.589,64723
Cambria,MI,41.8181,-84.6628,49242
Hanna,OK,35.2022,-95.8896,74845
Loop,TX,32.9142,-102.4147,79342
Summerfield,KS,39.9968,-96.3493,66541
Gravity,IA,40.7608,-94.7435,50848
Yorktown,VA,37.2352,-76.5146,23690
Gordon,WI,46.2409,-91.7995,54838
Oak Shores,CA,35.7602,-120.9813,93426
Kickapoo Tribal Center,KS,39.6722,-95.6453,66439
El Rancho,CA,36.2207,-119.0684,93247
Lake Waconda,NE,40.8448,-95.8535,68455
Gallatin River Ranch,MT,45.9073,-111.3313,59741
Silver Plume,CO,39.6957,-105.7264,80476
Walnut Hill,IL,38.4777,-89.0447,62893
Stone Lake,WI,45.8445,-91.5502,54876
Twin Lakes,OK,35.8679,-97.6653,73028
Ramah,CO,39.1222,-104.1673,80832
Allenville,MO,37.2217,-89.7555,63740
Berwind,WV,37.266,-81.6632,24894 24815
Kenilworth,UT,39.6803,-110.8146,84529
Vandiver,MO,39.1621,-91.8473,65265
Dupuyer,MT,48.1868,-112.4771,59432
Taylors Island,MD,38.4734,-76.3128,21669
La Coma Heights,TX,26.4394,-98.0747,78542
Ball Club,MN,47.3311,-93.946,56636
Encino,TX,26.9364,-98.1152,78353
Hillsboro,MD,38.917,-75.9416,21641
Mitchell,OR,44.5703,-120.1537,97750
Rubicon,WI,43.3371,-88.4525,53078
Preemption,IL,41.3131,-90.5787,61264 61281 61276
Matlacha Isles-Matlacha Shores,FL,26.6341,-82.059,33993 33991
Pleasantville,IN,38.967,-87.2503,47838
Rohrsburg,PA,41.1325,-76.4231,17859
Hyner,PA,41.3317,-77.6442,17760
Clintondale,PA,41.0199,-77.5199,17751
Hustontown,PA,40.049,-78.0269,17229
Hingham,MT,48.5554,-110.4213,59528
Butler,TN,36.3562,-82.0347,37640
Garfield,KS,38.077,-99.2445,67529
Worton,MD,39.2718,-76.0933,21678
Stella,NE,40.2323,-95.7736,68442
Mill Shoals,IL,38.2495,-88.3457,62862 62809
Curlew,WA,48.8777,-118.6046,99118
Elk Falls,KS,37.3733,-96.1934,67345
Hickory Valley,TN,35.155,-89.126,38042
Odin,MN,43.8673,-94.7428,56160
Bradley,OK,34.878,-97.7088,73011
Ayr,NE,40.4377,-98.4409,68925
Hennepin,OK,34.5143,-97.349,73030 73433
Otterville,IL,39.0508,-90.3984,62052
Camrose Colony,MT,48.3116,-111.6118,59456
Cottonwood,OK,34.554,-96.2038,74538
Put-in-Bay,OH,41.6518,-82.8179,43456
Lebeau,LA,30.7313,-91.9771,70589 71345 71358
Lisbon,MD,39.3361,-77.07,21797 21765
Tecolote,NM,35.4604,-105.2842,87701
Center Junction,IA,42.1142,-91.0904,52212
Banks,AR,33.5758,-92.2671,71631
Norwood,MI,45.2239,-85.3791,49720
Damar,KS,39.3192,-99.5844,67632
Danvers,MN,45.2814,-95.7559,56231
Bethel,MO,39.8779,-92.0221,63434
Cynthiana,OH,39.1736,-83.3485,45612 45624
Downieville,CA,39.5701,-120.8213,95936
Allenville,IL,39.5583,-88.5387,61951
Quantico,MD,38.3755,-75.754,21856 21830
Perley,MN,47.1761,-96.8015,56574
Baileyville,KS,39.8485,-96.1903,66404
Dola,OH,40.7848,-83.6989,45835
Beulah Beach,OH,41.3918,-82.4428,44089
Greenbush,WI,43.7778,-88.0907,53023 53026
Old Ripley,IL,38.8927,-89.5722,62275
Pine Apple,AL,31.8722,-86.9891,36768
Hasty,CO,38.0999,-102.9639,81044
Eddyville,NE,41.0124,-99.6241,68834
Spaulding,OK,35.0132,-96.4404,74848
Wahak Hotrontk,AZ,32.1748,-112.3664,85634
Grass Range,MT,47.0261,-108.8031,59032
Wawona,CA,37.5447,-119.6387,95389
Viking,MN,48.2182,-96.4068,56760
Torreon,NM,34.7242,-106.3008,87061 87016
Macksburg,OH,39.6314,-81.4562,45746
Gardner,ND,47.1445,-96.9686,58036
Miesville,MN,44.599,-92.8196,55009 55033
Nelson,IL,41.7963,-89.6032,61071 61021
Ensign,KS,37.6531,-100.2329,67841
Cardiff,AL,33.6473,-86.9308,35073
Steen,MN,43.5143,-96.2631,56173
Kilkenny,MN,44.3151,-93.5741,56052
Reeder,ND,46.1059,-102.9422,58649
Cody,NE,42.9377,-101.2489,69211
Springbrook,IA,42.1658,-90.4792,52075
Shannon,NC,34.8476,-79.1396,28386
North Westminster,VT,43.1219,-72.4554,05101 05158
Portland,CO,38.0892,-107.6952,81432
Beaman,IA,42.2203,-92.8221,50609
Eyers Grove,PA,41.0935,-76.5189,17846
Goofy Ridge,IL,40.3948,-89.9407,62644 61567
Raywick,KY,37.5606,-85.4311,40060
New Pine Creek,OR,42.0014,-120.3043,97635
Falun,KS,38.6745,-97.7511,67442
Abbs Valley,VA,37.2395,-81.4616,24605
Elk River,ID,46.7828,-116.181,83827
White Mesa,UT,37.4596,-109.46,84511
Lincolnshire,KY,38.2238,-85.6216,40220
Iantha,MO,37.515,-94.3994,64759
Epping,ND,48.2817,-103.3579,58843
Summit,OK,35.6694,-95.4208,74401
Nunez,GA,32.4919,-82.3467,30401 30448
Meadow Acres,WY,42.8593,-106.0953,82636
High Forest,MN,43.8462,-92.548,55976
Hastings,OK,34.2243,-98.1088,73548
Nelson,MO,38.9946,-93.0308,65347
Andover,IA,41.9801,-90.2528,52701
Gold Mountain,CA,39.7613,-120.5191,96106 96122
Grayford,IN,38.9628,-85.5741,47265
Lake Leelanau,MI,44.9806,-85.7157,49653
Winton,MN,47.9284,-91.8005,55731 55796
Savageville,VA,37.6825,-75.7592,23417
Shiloh,SC,33.9462,-80.0208,29080
La Crosse,FL,29.8395,-82.3784,32609 32622 32615 32653 32658
Kahlotus,WA,46.6433,-118.5559,99335
Jerusalem,OH,39.8519,-81.096,43747
Tolna,ND,47.8257,-98.4382,58380
Kaktovik,AK,70.1231,-143.6258,99747
Deepstep,GA,33.0176,-82.9678,31082
Big Creek,MS,33.8464,-89.4159,38914
Lynndyl,UT,39.5085,-112.3933,84640
Enterprise,OK,35.2248,-95.3768,74561
Free Union,VA,38.1539,-78.5594,22901 22940
Bridgewater,IA,41.2471,-94.6689,50837
West Amana,IA,41.8083,-91.9654,52203
Pleasant Mills,IN,40.7778,-84.8422,46733
Fort Hill,OR,45.067,-123.5605,97396 97347
Sims,IL,38.3618,-88.5355,62886
Alvo,NE,40.8723,-96.3865,68304
Tony,WI,45.4804,-90.9971,54563
Tetlin,AK,63.1481,-142.4947,99780
Tula,MS,34.2359,-89.3656,38655
Crestone,CO,37.9945,-105.6962,81131
Westfield,IA,42.7562,-96.6054,51062
Pine Island,FL,28.5727,-82.6546,34607
Sidney,IN,41.105,-85.7425,46510 46562
Kopperl,TX,32.07,-97.4991,76652
Keomah Village,IA,41.2885,-92.5368,52577
Shopiere,WI,42.5722,-88.9362,53511 53525
Jansen,NE,40.1839,-97.0848,68377
Como,NC,36.5011,-77.0073,27818
Tonto Village,AZ,34.3198,-111.1394,85541
Burna,KY,37.2456,-88.3589,42028
Alba,PA,41.7059,-76.8277,17724 16947 16910
Friendly,WV,39.5137,-81.0618,26146 26175
Conkling Park,ID,47.3998,-116.7704,83876
Dexter,KY,36.7397,-88.2956,42036 42020
Monroe,OK,34.9937,-94.5156,74953 74940 74947
Mertens,TX,32.0588,-96.8937,76666
Sylvarena,MS,32.0144,-89.3818,39422 39153
Trommald,MN,46.5058,-94.0154,56441
Sunol,NE,41.1539,-102.763,69149
Maverick Junction,SD,43.4087,-103.3958,57747
Elizabeth,MN,46.3798,-96.1309,56537 56533
Elk Creek,NE,40.2883,-96.1269,68348
Little City,OK,34.084,-96.616,73446
Goodyears Bar,CA,39.5459,-120.888,95944
Cresbard,SD,45.1692,-98.9477,57435
Alto,WI,43.6728,-88.7949,53919 53963
Winchester,AR,33.7741,-91.4737,71677
Chimney Rock Village,NC,35.4503,-82.255,28720
Onton,KY,37.5578,-87.437,42455
Tokeland,WA,46.709,-123.9839,98590
Shawneetown,MO,37.5511,-89.6554,63755
Cable,IL,41.2798,-90.5056,61281
Newhalen,AK,59.727,-154.897,99606
Lonepine,MT,47.6945,-114.6407,59845 59848
Humnoke,AR,34.5422,-91.7596,72072
Blockton,IA,40.6168,-94.4779,50836
Trilla,IL,39.3752,-88.3507,62469
Du Bois,IL,38.2214,-89.2127,62831
Grantville,KS,39.0806,-95.5611,66429
Bowdens,NC,35.0579,-78.1128,28398
Yale,SD,44.4337,-97.9885,57386
Lapoint,UT,40.4043,-109.7969,84039
Topstone,CT,41.2964,-73.4466,6896
Causey,NM,33.8607,-103.1066,88132 88113
Midland,VA,38.5984,-77.7213,22728
Lund,NV,38.8642,-115.0099,89317
Boykin,SC,34.1198,-80.5886,29128
Vanceboro,ME,45.5674,-67.4293,4491
Sagamore,PA,40.7814,-79.2309,16250
Flat Rock,IN,39.3642,-85.8317,47234
Graceham,MD,39.6152,-77.3829,21788
Monmouth,IA,42.0751,-90.8822,52309
Rockville,SC,32.6024,-80.1935,29487
Valley Springs,AR,36.1537,-92.9896,72601
Unity Village,MO,38.9525,-94.3995,64086 64065 64139
Alton,KS,39.4678,-98.9486,67623
Grayson,OK,35.5054,-95.8716,74437
Birch Creek Colony,MT,48.2465,-112.4698,59486
Luray,KS,39.1151,-98.6922,67649
Rye,CO,37.9212,-104.9322,81069
Weldon Spring Heights,MO,38.7041,-90.6855,63304
Adams,ND,48.4202,-98.0737,58210
Merrifield,MN,46.4673,-94.1746,56468 56465
Newberry,IN,38.9238,-87.0193,47449
Cherokee Pass,MO,37.4873,-90.296,63645
Beaver,AR,36.4752,-93.7728,72631
Mount Moriah,MO,40.3293,-93.7971,64481
Adams,IN,39.3825,-85.56,47240
Kettlersville,OH,40.4389,-84.2598,45336 45302
Jacksonville,GA,31.8125,-82.979,31544
South Amana,IA,41.7703,-91.96,52334
Page,NE,42.4,-98.4177,68766
Hepler,KS,37.6637,-94.9697,66746
Montezuma,CO,39.5814,-105.8678,80435
Kelly,WY,43.6227,-110.6273,83011
Canaan,IN,38.8661,-85.2996,47250
Arcadia,MI,44.4927,-86.2362,49613
Ophir,CO,37.8568,-107.8312,81426
Dexter City,OH,39.6593,-81.4739,45727
Rocky Boy's Agency,MT,48.259,-109.7648,59521
New Site,MS,34.5553,-88.4153,38859
Vanoss,OK,34.7578,-96.8712,74820
Reid,MD,39.7126,-77.6793,21742
Luzerne,IA,41.9054,-92.1804,52257
Dante,SD,43.0399,-98.1856,57329
Triumph,LA,29.3443,-89.4683,70041
Rutland,IA,42.7614,-94.2952,50582
Prairie Hill,MO,39.5208,-92.7363,65281
Blue Valley,CO,39.6996,-105.4921,80452
Edmonson,TX,34.2791,-101.8967,79032
Amoret,MO,38.2549,-94.5873,64722
Sail Harbor,CT,41.5265,-73.4653,06784 06812
Y-O Ranch,WY,42.0351,-104.923,82201
Fortescue,NJ,39.2359,-75.1701,8321
Falkland,NC,35.6986,-77.5129,27829 27827
Moorefield,AR,35.7672,-91.5708,72501
Brock,NE,40.4804,-95.9601,68320
Hickory,OK,34.5569,-96.8584,74865
Eugenio Saenz,TX,26.3583,-98.6331,78582
